store,bike_type,date,sales,profit,profit_running_mean_3p
Brixton,Road,2021-05-01,669.504,285.6628,222.1050333333333
Chelsea,Gravel,2021-05-01,172.024,8.901000000000002,25.530533333333327
Chelsea,Mountain,2021-05-01,265.62199999999996,31.697299999999995,19.85906666666666
Chelsea,Road,2021-05-01,298.634,46.0544,30.832666666666665
Covent Garden,Gravel,2021-05-01,2799.944,1014.9797,768.3152333333334
Covent Garden,Mountain,2021-05-01,0.0,0.0,0.0
Covent Garden,Road,2021-05-01,0.0,0.0,493.48903333333334
Croydon,Gravel,2021-05-01,448.59000000000003,33.8006,14.286866666666668
Croydon,Mountain,2021-05-01,0.0,0.0,0.24333333333333304
Croydon,Road,2021-05-01,63.744,6.3324,2.1108
Dulwich,Gravel,2021-05-01,1190.504,98.76950000000001,-185.72610000000006
Dulwich,Mountain,2021-05-01,921.47,54.08099999999999,39.07999999999998
Dulwich,Road,2021-05-01,0.0,0.0,12.67740000000002
Fulham,Gravel,2021-05-01,408.744,53.702400000000004,141.0556666666666
Fulham,Mountain,2021-05-01,778.1400000000001,140.0895,93.45903333333335
Fulham,Road,2021-05-01,345.30999999999995,-9.132399999999997,123.56866666666663
Mayfair,Gravel,2021-05-01,0.0,0.0,9.681399999999998
Mayfair,Mountain,2021-05-01,23.56,5.9024,1.9674666666666667
Mayfair,Road,2021-05-01,8.04,2.9145,1.6745333333333345
Notting Hill,Gravel,2021-05-01,4377.287,569.1596999999999,345.01606666666663
Notting Hill,Mountain,2021-05-01,191.968,16.7972,76.24520000000003
Notting Hill,Road,2021-05-01,1136.978,-10.891999999999996,13.14519999999999
Peckham,Gravel,2021-05-01,2866.282,482.6931,161.23756666666668
Peckham,Mountain,2021-05-01,0.0,0.0,23.124233333333336
Peckham,Road,2021-05-01,246.478,41.3153,242.42849999999999
Richmond,Gravel,2021-05-01,2389.244,273.4265,237.0753666666667
Richmond,Mountain,2021-05-01,222.384,16.6788,71.28776666666668
Richmond,Road,2021-05-01,1660.512,201.6249,217.34979999999993
Shoreditch,Gravel,2021-05-01,1406.86,140.686,134.49193333333332
Shoreditch,Mountain,2021-05-01,0.0,0.0,-105.0154
Shoreditch,Road,2021-05-01,509.9575,41.9965,1.959633333333348
Soho,Gravel,2021-05-01,0.0,0.0,36.90920000000002
Soho,Mountain,2021-05-01,213.208,67.2387,39.3929
Soho,Road,2021-05-01,204.63,96.5349,40.42616666666665
Stratford,Gravel,2021-05-01,3372.86,254.59049999999996,309.14826666666664
Stratford,Mountain,2021-05-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-05-01,0.0,0.0,3.789561257387201e-14
Tottenham,Gravel,2021-05-01,263.606,-21.7682,-57.85620000000011
Tottenham,Mountain,2021-05-01,0.0,0.0,0.0
Tottenham,Road,2021-05-01,0.0,0.0,203.62080000000003
Westminster,Gravel,2021-05-01,470.136,141.9013,1035.7161666666666
Westminster,Mountain,2021-05-01,165.292,48.2758,676.9514333333333
Westminster,Road,2021-05-01,88.40799999999999,-65.42099999999999,48.272300000000094
Whitechapel,Gravel,2021-05-01,80.95,38.182,116.78566666666667
Whitechapel,Mountain,2021-05-01,145.056,49.5112,16.503733333333336
Whitechapel,Road,2021-05-01,14.76,4.9815000000000005,1.6605000000000107
Wimbledon,Gravel,2021-05-01,414.2,119.1232,217.49476666666672
Wimbledon,Mountain,2021-05-01,575.872,118.8496,57.19453333333333
Wimbledon,Road,2021-05-01,207.984,36.3972,54.094933333333366
Brixton,Gravel,2021-06-01,182.27200000000002,72.4124,104.31353333333327
Brixton,Mountain,2021-06-01,154.232,59.968,75.36693333333336
Brixton,Road,2021-06-01,343.696,116.73020000000001,139.05579999999998
Chelsea,Gravel,2021-06-01,138.5,39.134,35.62593333333333
Chelsea,Mountain,2021-06-01,152.19,43.5266,31.38499999999999
Chelsea,Road,2021-06-01,103.62800000000001,18.446399999999997,32.78286666666666
Covent Garden,Gravel,2021-06-01,0.0,0.0,642.3170333333334
Covent Garden,Mountain,2021-06-01,0.0,0.0,0.0
Covent Garden,Road,2021-06-01,899.97,314.9895,104.99650000000001
Croydon,Gravel,2021-06-01,0.0,0.0,11.395666666666669
Croydon,Mountain,2021-06-01,0.0,0.0,0.24333333333333304
Croydon,Road,2021-06-01,0.0,0.0,2.1108
Dulwich,Gravel,2021-06-01,143.128,-393.602,-224.88393333333337
Dulwich,Mountain,2021-06-01,0.0,0.0,39.07999999999998
Dulwich,Road,2021-06-01,0.0,0.0,11.36640000000002
Fulham,Gravel,2021-06-01,1206.5140000000001,143.9869,127.21409999999993
Fulham,Mountain,2021-06-01,161.712,37.8264,44.88596666666668
Fulham,Road,2021-06-01,1128.7,209.2023,180.33816666666664
Mayfair,Gravel,2021-06-01,10.39,4.1231,2.2503666666666655
Mayfair,Mountain,2021-06-01,0.0,0.0,1.9674666666666667
Mayfair,Road,2021-06-01,0.0,0.0,1.6745333333333345
Notting Hill,Gravel,2021-06-01,648.194,55.839000000000006,288.93350000000004
Notting Hill,Mountain,2021-06-01,0.0,0.0,0.5249000000000213
Notting Hill,Road,2021-06-01,3289.694,42.81939999999999,36.71253333333332
Peckham,Gravel,2021-06-01,881.958,57.316100000000006,169.65970000000002
Peckham,Mountain,2021-06-01,331.736,3.576699999999999,24.31646666666667
Peckham,Road,2021-06-01,2117.392,66.512,35.94243333333333
Richmond,Gravel,2021-06-01,2909.1180000000004,496.1693,324.60650000000004
Richmond,Mountain,2021-06-01,269.98,72.8946,25.51956666666668
Richmond,Road,2021-06-01,601.136,100.9966,167.3466999999999
Shoreditch,Gravel,2021-06-01,0.0,0.0,88.75613333333331
Shoreditch,Mountain,2021-06-01,0.0,0.0,-70.49
Shoreditch,Road,2021-06-01,482.94,-376.6932,-111.56556666666665
Soho,Gravel,2021-06-01,221.65,99.2615,60.231166666666695
Soho,Mountain,2021-06-01,0.0,0.0,22.412899999999997
Soho,Road,2021-06-01,0.0,0.0,35.450433333333315
Stratford,Gravel,2021-06-01,0.0,0.0,309.14826666666664
Stratford,Mountain,2021-06-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-06-01,0.0,0.0,3.789561257387201e-14
Tottenham,Gravel,2021-06-01,0.0,0.0,-127.88650000000011
Tottenham,Mountain,2021-06-01,796.425,-525.6405,-175.21349999999998
Tottenham,Road,2021-06-01,0.0,0.0,3.789561257387201e-14
Westminster,Gravel,2021-06-01,5191.584,1891.6916,513.6193333333335
Westminster,Mountain,2021-06-01,308.55600000000004,97.6626,692.1856333333332
Westminster,Road,2021-06-01,305.12899999999996,-6.945599999999999,-76.91413333333323
Whitechapel,Gravel,2021-06-01,40.897999999999996,18.4376,36.67670000000001
Whitechapel,Mountain,2021-06-01,5.904,1.9926,17.167933333333337
Whitechapel,Road,2021-06-01,14.904,5.1426,3.374700000000011
Wimbledon,Gravel,2021-06-01,1250.298,434.0305,313.63400000000007
Wimbledon,Mountain,2021-06-01,387.964,106.95100000000001,75.26686666666666
Wimbledon,Road,2021-06-01,116.9,26.799,23.827000000000037
Brixton,Gravel,2021-07-01,285.206,121.94929999999998,109.7333666666666
Brixton,Mountain,2021-07-01,19.44,9.3312,58.653333333333364
Brixton,Road,2021-07-01,142.452,67.0436,156.47886666666662
Chelsea,Gravel,2021-07-01,102.552,34.901300000000006,27.64543333333333
Chelsea,Mountain,2021-07-01,15.48,4.4892,26.57103333333332
Chelsea,Road,2021-07-01,116.08,30.296,31.59893333333333
Covent Garden,Gravel,2021-07-01,0.0,0.0,338.32656666666674
Covent Garden,Mountain,2021-07-01,0.0,0.0,0.0
Covent Garden,Road,2021-07-01,0.0,0.0,104.99650000000001
Croydon,Gravel,2021-07-01,0.0,0.0,11.266866666666667
Croydon,Mountain,2021-07-01,0.0,0.0,-2.9605947323337506e-16
Croydon,Road,2021-07-01,52.59,15.777,7.369799999999999
Dulwich,Gravel,2021-07-01,32.784,-85.2384,-126.69029999999997
Dulwich,Mountain,2021-07-01,68.94,20.682,24.920999999999978
Dulwich,Road,2021-07-01,48.632,-121.58,-40.52666666666665
Fulham,Gravel,2021-07-01,517.524,62.0548,86.58136666666661
Fulham,Mountain,2021-07-01,149.76,56.312400000000004,78.07610000000001
Fulham,Road,2021-07-01,790.828,145.11579999999998,115.06189999999997
Mayfair,Gravel,2021-07-01,25.22,5.527,3.216699999999999
Mayfair,Mountain,2021-07-01,11.52,5.4144,3.772266666666667
Mayfair,Road,2021-07-01,14.432,3.4276,2.1140333333333348
Notting Hill,Gravel,2021-07-01,4691.493,210.27749999999997,278.4254
Notting Hill,Mountain,2021-07-01,306.86,82.7542,33.18380000000002
Notting Hill,Road,2021-07-01,2315.208,-127.0797,-31.717433333333346
Peckham,Gravel,2021-07-01,1090.186,64.17759999999998,201.39559999999997
Peckham,Mountain,2021-07-01,0.0,0.0,1.1922333333333341
Peckham,Road,2021-07-01,663.442,162.6082,90.14516666666667
Richmond,Gravel,2021-07-01,3965.805999999999,566.5527999999999,445.38286666666664
Richmond,Mountain,2021-07-01,0.0,0.0,29.857800000000015
Richmond,Road,2021-07-01,915.19,204.171,168.93083333333325
Shoreditch,Gravel,2021-07-01,2326.504,-327.7292,-62.34773333333336
Shoreditch,Mountain,2021-07-01,301.96,60.392,20.130666666666666
Shoreditch,Road,2021-07-01,231.92,5.798,-109.63289999999999
Soho,Gravel,2021-07-01,274.61,127.9992,75.7535666666667
Soho,Mountain,2021-07-01,137.25,63.135,43.457899999999995
Soho,Road,2021-07-01,98.46,49.23,48.58829999999998
Stratford,Gravel,2021-07-01,464.97,209.2365,154.609
Stratford,Mountain,2021-07-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-07-01,0.0,0.0,3.789561257387201e-14
Tottenham,Gravel,2021-07-01,1483.947,-495.321,-172.36306666666678
Tottenham,Mountain,2021-07-01,0.0,0.0,-175.21349999999998
Tottenham,Road,2021-07-01,558.4159999999999,2.331400000000002,0.777133333333372
Westminster,Gravel,2021-07-01,475.15099999999995,176.85199999999998,736.8149666666668
Westminster,Mountain,2021-07-01,333.742,34.9534,60.29726666666659
Westminster,Road,2021-07-01,386.40200000000004,166.28470000000002,31.30603333333345
Whitechapel,Gravel,2021-07-01,307.32,150.2151,68.94490000000002
Whitechapel,Mountain,2021-07-01,0.0,0.0,17.167933333333337
Whitechapel,Road,2021-07-01,18.048000000000002,6.3075,5.4772000000000105
Wimbledon,Gravel,2021-07-01,3905.54,1158.1951,570.4496
Wimbledon,Mountain,2021-07-01,279.86,64.3678,96.72279999999999
Wimbledon,Road,2021-07-01,839.5999999999999,297.436,120.21073333333335
Brixton,Gravel,2021-08-01,988.9800000000001,425.0088,206.45683333333326
Brixton,Mountain,2021-08-01,167.068,68.2366,45.845266666666696
Brixton,Road,2021-08-01,248.68,105.0198,96.26453333333329
Chelsea,Gravel,2021-08-01,172.79599999999996,26.9382,33.65783333333333
Chelsea,Mountain,2021-08-01,64.99,26.580599999999997,24.865466666666652
Chelsea,Road,2021-08-01,170.96,40.5082,29.750199999999996
Covent Garden,Gravel,2021-08-01,0.0,0.0,7.579122514774402e-14
Covent Garden,Mountain,2021-08-01,0.0,0.0,0.0
Covent Garden,Road,2021-08-01,2799.96,874.9875,396.65899999999993
Croydon,Gravel,2021-08-01,64.62,11.9952,3.9984
Croydon,Mountain,2021-08-01,3.488,-0.6976,-0.23253333333333362
Croydon,Road,2021-08-01,23.04,-4.896,3.626999999999999
Dulwich,Gravel,2021-08-01,829.24,195.9744,-94.28866666666663
Dulwich,Mountain,2021-08-01,105.96,29.6688,16.783599999999982
Dulwich,Road,2021-08-01,77.58,20.1708,-33.803066666666645
Fulham,Gravel,2021-08-01,495.136,91.88810000000001,99.30993333333328
Fulham,Mountain,2021-08-01,0.0,0.0,31.37960000000002
Fulham,Road,2021-08-01,305.116,-10.9278,114.4634333333333
Mayfair,Gravel,2021-08-01,22.682000000000002,7.2615,5.637199999999999
Mayfair,Mountain,2021-08-01,0.0,0.0,1.8048000000000002
Mayfair,Road,2021-08-01,0.0,0.0,1.1425333333333347
Notting Hill,Gravel,2021-08-01,144.784,10.8588,92.32510000000002
Notting Hill,Mountain,2021-08-01,695.772,60.926,47.89340000000002
Notting Hill,Road,2021-08-01,598.458,-42.747,-42.33576666666668
Peckham,Gravel,2021-08-01,4844.6,468.2156,196.56976666666665
Peckham,Mountain,2021-08-01,663.072,-165.768,-54.06376666666667
Peckham,Road,2021-08-01,929.9080000000001,185.8858,138.33533333333332
Richmond,Gravel,2021-08-01,4404.330000000001,771.7357,611.4859333333333
Richmond,Mountain,2021-08-01,954.7900000000001,115.6971,62.86390000000002
Richmond,Road,2021-08-01,2114.722,118.36640000000001,141.1779999999999
Shoreditch,Gravel,2021-08-01,609.136,-176.0428,-167.92400000000004
Shoreditch,Mountain,2021-08-01,687.4,48.118,36.17
Shoreditch,Road,2021-08-01,2508.4282,121.4312,-83.15466666666664
Soho,Gravel,2021-08-01,0.0,0.0,75.7535666666667
Soho,Mountain,2021-08-01,0.0,0.0,21.044999999999998
Soho,Road,2021-08-01,0.0,0.0,16.409999999999986
Stratford,Gravel,2021-08-01,3638.4,1458.68,555.9721666666667
Stratford,Mountain,2021-08-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-08-01,239.976,80.9919,26.99730000000004
Tottenham,Gravel,2021-08-01,1579.091,-459.9519,-318.42430000000013
Tottenham,Mountain,2021-08-01,1004.976,-175.8708,-233.8371
Tottenham,Road,2021-08-01,1010.2950000000001,44.8473,15.72623333333337
Westminster,Gravel,2021-08-01,1988.4999999999998,739.1854999999999,935.9097000000002
Westminster,Mountain,2021-08-01,123.844,-74.86739999999999,19.249533333333257
Westminster,Road,2021-08-01,269.76200000000006,61.7291,73.6894000000001
Whitechapel,Gravel,2021-08-01,23.671999999999997,9.9816,59.54476666666668
Whitechapel,Mountain,2021-08-01,45.15,21.672,7.888200000000004
Whitechapel,Road,2021-08-01,65.188,26.7686,12.739566666666676
Wimbledon,Gravel,2021-08-01,942.5400000000001,92.8781,561.7012333333333
Wimbledon,Mountain,2021-08-01,336.228,99.24600000000001,90.18826666666666
Wimbledon,Road,2021-08-01,93.686,21.9435,115.39283333333337
Brixton,Gravel,2021-09-01,1133.434,516.2941000000001,354.4174
Brixton,Mountain,2021-09-01,282.0,138.111,71.89293333333336
Brixton,Road,2021-09-01,760.9039999999999,342.72639999999996,171.59659999999994
Chelsea,Gravel,2021-09-01,542.6379999999999,107.2721,56.37053333333333
Chelsea,Mountain,2021-09-01,11.216000000000001,2.5008000000000004,11.190199999999985
Chelsea,Road,2021-09-01,566.714,136.24629999999996,69.01683333333331
Covent Garden,Gravel,2021-09-01,2319.952,725.9864,241.99546666666674
Covent Garden,Mountain,2021-09-01,0.0,0.0,0.0
Covent Garden,Road,2021-09-01,0.0,0.0,291.66249999999997
Croydon,Gravel,2021-09-01,780.668,-139.9152,-42.64
Croydon,Mountain,2021-09-01,69.12,-14.688,-5.128533333333334
Croydon,Road,2021-09-01,64.09,18.7551,9.878699999999998
Dulwich,Gravel,2021-09-01,293.52,76.3152,62.350400000000036
Dulwich,Mountain,2021-09-01,111.04,29.9808,26.777199999999983
Dulwich,Road,2021-09-01,1761.1719999999998,530.9799,143.19023333333337
Fulham,Gravel,2021-09-01,483.01800000000003,68.9628,74.30189999999995
Fulham,Mountain,2021-09-01,587.18,163.33180000000002,73.21473333333336
Fulham,Road,2021-09-01,1129.4260000000002,283.77759999999995,139.32186666666664
Mayfair,Gravel,2021-09-01,40.192,17.6156,10.134699999999999
Mayfair,Mountain,2021-09-01,7.9,2.528,2.647466666666667
Mayfair,Road,2021-09-01,14.48,3.5657000000000005,2.3311000000000015
Notting Hill,Gravel,2021-09-01,5300.534000000001,1279.9942,500.3768333333334
Notting Hill,Mountain,2021-09-01,3014.648,598.0526,247.24426666666668
Notting Hill,Road,2021-09-01,1204.742,57.6846,-37.380700000000004
Peckham,Gravel,2021-09-01,4794.372,386.8135,306.4022333333333
Peckham,Mountain,2021-09-01,1913.928,270.91990000000004,35.050633333333344
Peckham,Road,2021-09-01,2414.418,63.32519999999998,137.27306666666667
Richmond,Gravel,2021-09-01,4736.554,1434.8275,924.372
Richmond,Mountain,2021-09-01,1516.8200000000002,413.6694,176.45550000000003
Richmond,Road,2021-09-01,4237.442,585.2148000000001,302.5840666666666
Shoreditch,Gravel,2021-09-01,10020.585,-1557.0603999999998,-686.9441333333333
Shoreditch,Mountain,2021-09-01,61.96,4.3372,37.61573333333333
Shoreditch,Road,2021-09-01,602.664,115.5016,80.91026666666669
Soho,Gravel,2021-09-01,344.976,151.9185,93.30590000000002
Soho,Mountain,2021-09-01,124.46,58.4962,40.54373333333333
Soho,Road,2021-09-01,200.984,62.8075,37.345833333333324
Stratford,Gravel,2021-09-01,629.93,296.0671,654.6612
Stratford,Mountain,2021-09-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-09-01,0.0,0.0,26.99730000000004
Tottenham,Gravel,2021-09-01,2872.7340000000004,567.6033,-129.22320000000013
Tottenham,Mountain,2021-09-01,344.22,-103.266,-93.04560000000002
Tottenham,Road,2021-09-01,651.312,-128.8008,-27.207366666666633
Westminster,Gravel,2021-09-01,1910.1059999999998,-935.7661,-6.576199999999896
Westminster,Mountain,2021-09-01,419.65199999999993,140.7734,33.61979999999993
Westminster,Road,2021-09-01,557.687,-16.708900000000007,70.43496666666678
Whitechapel,Gravel,2021-09-01,161.57399999999998,72.9791,77.72526666666668
Whitechapel,Mountain,2021-09-01,43.05,19.104,13.592000000000004
Whitechapel,Road,2021-09-01,12.6,5.796,12.957366666666674
Wimbledon,Gravel,2021-09-01,2519.934,418.50829999999996,556.5271666666666
Wimbledon,Mountain,2021-09-01,623.89,187.8066,117.14013333333332
Wimbledon,Road,2021-09-01,2432.6059999999998,759.0804,359.48663333333343
Brixton,Gravel,2021-10-01,254.208,107.77359999999999,349.69216666666665
Brixton,Mountain,2021-10-01,72.57600000000001,32.1408,79.49613333333336
Brixton,Road,2021-10-01,331.43399999999997,140.22,195.98873333333327
Chelsea,Gravel,2021-10-01,207.14999999999998,53.4197,62.54333333333332
Chelsea,Mountain,2021-10-01,66.1,19.503,16.194799999999987
Chelsea,Road,2021-10-01,0.0,0.0,58.91816666666665
Covent Garden,Gravel,2021-10-01,479.976,161.9919,295.99276666666674
Covent Garden,Mountain,2021-10-01,0.0,0.0,0.0
Covent Garden,Road,2021-10-01,439.992,164.997,346.66149999999993
Croydon,Gravel,2021-10-01,40.644,8.9766,-39.6478
Croydon,Mountain,2021-10-01,70.12,21.036,1.8834666666666664
Croydon,Road,2021-10-01,0.0,0.0,4.619699999999999
Dulwich,Gravel,2021-10-01,452.82000000000005,107.02590000000001,126.43850000000005
Dulwich,Mountain,2021-10-01,1742.704,282.345,113.9982
Dulwich,Road,2021-10-01,233.283,25.6152,192.25530000000003
Fulham,Gravel,2021-10-01,447.52799999999996,25.922900000000006,62.257933333333284
Fulham,Mountain,2021-10-01,64.944,6.4944,56.60873333333336
Fulham,Road,2021-10-01,104.288,-61.194500000000005,70.55176666666664
Mayfair,Gravel,2021-10-01,17.45,8.027,10.96803333333333
Mayfair,Mountain,2021-10-01,0.0,0.0,0.8426666666666671
Mayfair,Road,2021-10-01,0.0,0.0,1.1885666666666683
Notting Hill,Gravel,2021-10-01,5020.7480000000005,-146.00830000000005,381.6149000000001
Notting Hill,Mountain,2021-10-01,454.272,-73.8192,195.05313333333334
Notting Hill,Road,2021-10-01,1628.5120000000002,35.4722,16.803266666666662
Peckham,Gravel,2021-10-01,2135.0620000000004,-292.52709999999996,187.50066666666666
Peckham,Mountain,2021-10-01,270.34,75.6952,60.28236666666668
Peckham,Road,2021-10-01,950.6220000000001,-121.0512,42.71993333333332
Richmond,Gravel,2021-10-01,3955.696,698.0221000000001,968.1951
Richmond,Mountain,2021-10-01,685.8499999999999,189.2618,239.5427666666667
Richmond,Road,2021-10-01,1425.334,334.6926,346.0912666666666
Shoreditch,Gravel,2021-10-01,648.283,-80.9822,-604.6951333333333
Shoreditch,Mountain,2021-10-01,1525.488,159.3684,70.60786666666667
Shoreditch,Road,2021-10-01,0.0,0.0,78.97760000000001
Soho,Gravel,2021-10-01,102.42999999999999,46.554199999999994,66.1575666666667
Soho,Mountain,2021-10-01,4.464,1.674,20.05673333333333
Soho,Road,2021-10-01,348.95000000000005,167.3484,76.71863333333333
Stratford,Gravel,2021-10-01,0.0,0.0,584.9157
Stratford,Mountain,2021-10-01,0.0,0.0,-7.579122514774402e-14
Stratford,Road,2021-10-01,1095.794,223.3126,101.43483333333337
Tottenham,Gravel,2021-10-01,1785.1995,-401.2978,-97.88213333333346
Tottenham,Mountain,2021-10-01,0.0,0.0,-93.04560000000002
Tottenham,Road,2021-10-01,347.361,-69.4722,-51.141899999999964
Westminster,Gravel,2021-10-01,544.7919999999999,99.5216,-32.35299999999989
Westminster,Mountain,2021-10-01,37.382,-8.300999999999998,19.201666666666593
Westminster,Road,2021-10-01,180.105,54.147000000000006,33.05573333333344
Whitechapel,Gravel,2021-10-01,0.0,0.0,27.653566666666677
Whitechapel,Mountain,2021-10-01,0.0,0.0,13.592000000000004
Whitechapel,Road,2021-10-01,610.774,261.7936,98.11940000000003
Wimbledon,Gravel,2021-10-01,1036.882,161.2326,224.2063333333334
Wimbledon,Mountain,2021-10-01,637.656,168.654,151.9022
Wimbledon,Road,2021-10-01,949.9200000000001,230.3802,337.1347000000001
Brixton,Gravel,2021-11-01,1834.328,802.3342,475.46729999999997
Brixton,Mountain,2021-11-01,608.5,283.2978,151.18320000000003
Brixton,Road,2021-11-01,441.942,164.7245,215.89029999999994
Chelsea,Gravel,2021-11-01,436.52000000000004,132.8469,97.84623333333332
Chelsea,Mountain,2021-11-01,220.2,60.21640000000001,27.406733333333325
Chelsea,Road,2021-11-01,369.93399999999997,104.3599,80.20206666666665
Covent Garden,Gravel,2021-11-01,0.0,0.0,295.99276666666674
Covent Garden,Mountain,2021-11-01,549.99,274.995,91.665
Covent Garden,Road,2021-11-01,1039.982,398.9931,187.99669999999995
Croydon,Gravel,2021-11-01,84.0,1.3375,-43.20036666666667
Croydon,Mountain,2021-11-01,0.0,0.0,2.1159999999999997
Croydon,Road,2021-11-01,8.72,-1.744,5.6703666666666654
Dulwich,Gravel,2021-11-01,3417.788,863.6172,348.9861000000001
Dulwich,Mountain,2021-11-01,1307.6999999999998,196.3295,169.55176666666668
Dulwich,Road,2021-11-01,1886.478,517.1421,357.9124
Fulham,Gravel,2021-11-01,2144.58,169.86280000000002,88.24949999999995
Fulham,Mountain,2021-11-01,564.4100000000001,175.508,115.11140000000005
Fulham,Road,2021-11-01,840.888,201.56580000000002,141.38296666666665
Mayfair,Gravel,2021-11-01,73.736,16.9818,14.20813333333333
Mayfair,Mountain,2021-11-01,10.648,2.8528,1.7936000000000003
Mayfair,Road,2021-11-01,66.404,14.6266,6.064100000000001
Notting Hill,Gravel,2021-11-01,5274.2339999999995,771.3586,635.1148333333334
Notting Hill,Mountain,2021-11-01,2965.694,459.91780000000006,328.0504
Notting Hill,Road,2021-11-01,4503.23,516.3516,203.16946666666664
Peckham,Gravel,2021-11-01,3503.1580000000004,129.8115,74.69929999999998
Peckham,Mountain,2021-11-01,813.45,146.2416,164.28556666666668
Peckham,Road,2021-11-01,2398.9880000000003,507.2118,149.82859999999997
Richmond,Gravel,2021-11-01,3597.812,801.0795,977.9763666666668
Richmond,Mountain,2021-11-01,2301.56,-13.610399999999998,196.4402666666667
Richmond,Road,2021-11-01,2277.0519999999997,323.2484,414.38526666666667
Shoreditch,Gravel,2021-11-01,3369.2842,-231.74390000000002,-623.2621666666665
Shoreditch,Mountain,2021-11-01,170.98,32.4862,65.39726666666667
Shoreditch,Road,2021-11-01,4837.0808,946.4177999999999,353.97313333333335
Soho,Gravel,2021-11-01,77.66,35.650600000000004,78.04110000000003
Soho,Mountain,2021-11-01,89.36,40.5616,33.57726666666667
Soho,Road,2021-11-01,351.096,126.27540000000002,118.81043333333332
Stratford,Gravel,2021-11-01,404.7950000000001,54.2634,116.77683333333333
Stratford,Mountain,2021-11-01,2321.9,1114.512,371.5039999999999
Stratford,Road,2021-11-01,5123.7880000000005,2285.0226,836.1117333333333
Tottenham,Gravel,2021-11-01,3993.3415,-324.8569,-52.85046666666678
Tottenham,Mountain,2021-11-01,1520.6899999999998,114.97959999999999,3.904533333333314
Tottenham,Road,2021-11-01,696.42,160.1766,-12.698799999999958
Westminster,Gravel,2021-11-01,1090.3500000000004,-209.4292,-348.55789999999985
Westminster,Mountain,2021-11-01,126.662,42.083600000000004,58.185333333333254
Westminster,Road,2021-11-01,1878.408,-1226.9488000000001,-396.5035666666666
Whitechapel,Gravel,2021-11-01,19.824,6.4428,26.47396666666668
Whitechapel,Mountain,2021-11-01,0.0,0.0,6.368000000000003
Whitechapel,Road,2021-11-01,102.27600000000001,43.204800000000006,103.59813333333337
Wimbledon,Gravel,2021-11-01,3825.422,931.4150999999999,503.71866666666665
Wimbledon,Mountain,2021-11-01,1954.342,446.15909999999997,267.5399
Wimbledon,Road,2021-11-01,476.95799999999997,66.65769999999999,352.03943333333353
Brixton,Gravel,2021-12-01,1161.9160000000002,476.94140000000004,462.3497333333333
Brixton,Mountain,2021-12-01,1114.0260000000003,476.6605000000001,264.0330333333334
Brixton,Road,2021-12-01,713.316,342.2518,215.73209999999995
Chelsea,Gravel,2021-12-01,712.6859999999999,160.8224,115.69633333333331
Chelsea,Mountain,2021-12-01,154.144,42.9456,40.88833333333333
Chelsea,Road,2021-12-01,117.16,30.9168,45.092233333333326
Covent Garden,Gravel,2021-12-01,1199.96,224.9925,128.99480000000008
Covent Garden,Mountain,2021-12-01,1799.964,699.986,324.9936666666667
Covent Garden,Road,2021-12-01,4899.93,2302.9671,955.6524
Croydon,Gravel,2021-12-01,38.008,-0.746,3.189366666666665
Croydon,Mountain,2021-12-01,0.0,0.0,7.0120000000000005
Croydon,Road,2021-12-01,0.0,0.0,-0.5813333333333345
Dulwich,Gravel,2021-12-01,1182.014,120.7624,363.80183333333343
Dulwich,Mountain,2021-12-01,770.92,227.7164,235.46363333333332
Dulwich,Road,2021-12-01,195.464,39.538599999999995,194.0986333333333
Fulham,Gravel,2021-12-01,2104.902,402.1665,199.31739999999994
Fulham,Mountain,2021-12-01,125.356,-53.2628,42.91320000000004
Fulham,Road,2021-12-01,760.428,-34.779199999999996,35.19736666666665
Mayfair,Gravel,2021-12-01,111.21199999999999,48.4476,24.485466666666667
Mayfair,Mountain,2021-12-01,0.0,0.0,0.9509333333333335
Mayfair,Road,2021-12-01,5.04,0.2016,4.942733333333334
Notting Hill,Gravel,2021-12-01,2970.488,424.3274,349.8925666666667
Notting Hill,Mountain,2021-12-01,5167.708,287.389,224.49586666666667
Notting Hill,Road,2021-12-01,2138.789,284.1898,278.67119999999994
Peckham,Gravel,2021-12-01,3147.714,103.8722,-19.614466666666672
Peckham,Mountain,2021-12-01,159.402,-0.23340000000000005,73.90113333333333
Peckham,Road,2021-12-01,662.8199999999999,86.4114,157.52399999999997
Richmond,Gravel,2021-12-01,6458.664000000001,1115.7621999999997,871.6212666666667
Richmond,Mountain,2021-12-01,2209.528,204.11239999999998,126.58793333333335
Richmond,Road,2021-12-01,1233.65,161.406,273.11566666666664
Shoreditch,Gravel,2021-12-01,1827.759,-975.7558,-429.4939666666666
Shoreditch,Mountain,2021-12-01,532.3992,-46.9764,48.29273333333333
Shoreditch,Road,2021-12-01,292.084,29.1214,325.17973333333333
Soho,Gravel,2021-12-01,494.216,222.863,101.6892666666667
Soho,Mountain,2021-12-01,113.328,35.415,25.883533333333332
Soho,Road,2021-12-01,347.248,147.73319999999998,147.119
Stratford,Gravel,2021-12-01,4828.5419999999995,-2737.2686,-894.3350666666666
